threshold,accuracy,precision,recall,f1,macro_precision,macro_recall,macro_f1,recall_123,recall_45,auc_pr,auc_roc,method
0.783,0.5918218327856882,0.8792379722311915,0.3992083272247471,0.5491026416616254,0.6788987927067651,0.6543804634914545,0.588124774224176,0.909552599758162,0.3992083272247471,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.784,0.5906352683461117,0.8787289234760052,0.3973024483213605,0.547198384654215,0.6782491162095473,0.6534275240397613,0.5868331391914366,0.909552599758162,0.3973024483213605,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.785,0.5900876232201533,0.8799739073711677,0.3955431754874652,0.5457671690098108,0.678706852291414,0.6532734015284969,0.5861476177689386,0.9110036275695285,0.3955431754874652,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.786,0.5896312522818546,0.8805237315875614,0.39437032693153495,0.5447549615228837,0.6788392610602026,0.6530497342033732,0.5856044664709799,0.9117291414752116,0.39437032693153495,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.787,0.5893574297188755,0.8816568047337278,0.39319747837560476,0.5438507553482713,0.679329792308739,0.6530679048468109,0.5852293863055573,0.9129383313180169,0.39319747837560476,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.788,0.5890836071558964,0.8825470141867371,0.3921712358891658,0.5430369468128299,0.6796962200271225,0.6530384595407135,0.5848683904876752,0.9139056831922612,0.3921712358891658,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.789,0.5878970427163198,0.8830564784053156,0.3896789327078141,0.5407384803173635,0.6795725382210318,0.6522759838871598,0.5835055699327071,0.9148730350665054,0.3896789327078141,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.79,0.5876232201533407,0.8847310390912129,0.38821287201290133,0.5396372529040147,0.6803411568682236,0.652389386429667,0.5830935479266313,0.9165659008464329,0.38821287201290133,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.791,0.5870755750273823,0.8847571189279732,0.3871866295264624,0.538649806241077,0.680178082735847,0.6519971841707282,0.5824754070029108,0.916807738814994,0.3871866295264624,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.792,0.586162833150785,0.8851465139777703,0.3852807506230758,0.5368743615934627,0.6800842122912515,0.6514070016718765,0.5814218367940915,0.9175332527206771,0.3852807506230758,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.793,0.5853413654618473,0.88531799729364,0.38366808385867174,0.5353380382530428,0.67990899864682,0.6508425062582355,0.5804831930037361,0.9180169286577993,0.38366808385867174,0.8325673025824922,0.7477942877524368,mild binary MLP P45
0.794,0.5848849945235487,0.8856464200882254,0.3826418413722328,0.5343980343980343,0.6799314632592457,0.6505712229835772,0.5799460527721397,0.9185006045949214,0.3826418413722328,0.8325673025824922,0.7477942877524368,mild binary MLP P45
