epoch,train_loss,acc,mae,mse,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,loss
20,1.090110981263074,0.5647810218978102,0.4927007299270073,0.6186131386861314,0.4708922278862325,0.27479451658419546,0.2892883474887529,0.5564504412419654,0.5647810218978102,0.5231309336577515,1.0318942992356572
21,1.0832321458023904,0.5615875912408759,0.4931569343065693,0.6117700729927007,0.45374939981827483,0.2773883473892057,0.2927188973509612,0.5487731914121969,0.5615875912408759,0.5227613111105944,1.0265922076510687
22,1.0795950994051955,0.5670620437956204,0.49406934306569344,0.6263686131386861,0.4623053736688544,0.2810266086225245,0.29846453887129976,0.5534985529650291,0.5670620437956204,0.5243685633493304,1.025380979489236
23,1.067796133740859,0.573905109489051,0.4854014598540146,0.6131386861313869,0.43928467838950824,0.2843448760547323,0.3000610790222057,0.5557243643471119,0.573905109489051,0.5366756346169005,1.0182334054125486
24,1.071628658317747,0.5647810218978102,0.49635036496350365,0.6286496350364964,0.46817828801189065,0.2750473293842509,0.2896353596786993,0.554341037067714,0.5647810218978102,0.52105999481048,1.009049409062323
25,1.0642973480568472,0.5693430656934306,0.4958941605839416,0.635492700729927,0.40365850679967713,0.2694746701692557,0.2752848289231181,0.5371538686842415,0.5693430656934306,0.5191726844513956,1.0059480240745267
26,1.0575259228048668,0.5748175182481752,0.48905109489051096,0.6268248175182481,0.4468686868686869,0.27003505081571744,0.2787722394879955,0.5547274754847747,0.5748175182481752,0.5242428832485518,1.000419675868793
27,1.0600424362121244,0.5679744525547445,0.4936131386861314,0.6268248175182481,0.45004238707948,0.27282925420429893,0.2859154037017566,0.5505472159609532,0.5679744525547445,0.5225305780630639,1.0003578580208938
28,1.0474834692962416,0.5675182481751825,0.4972627737226277,0.6368613138686131,0.4335125635957208,0.2701355584310309,0.27947562937512666,0.5429726081039069,0.5675182481751825,0.5146272760470079,0.9950562232602251
29,1.0510307765072309,0.5784671532846716,0.4822080291970803,0.6117700729927007,0.466048409089234,0.2813469318750772,0.2968244688776676,0.5616496989607689,0.5784671532846716,0.5266294630039875,0.9918206747430954
30,1.051890464854099,0.5711678832116789,0.49406934306569344,0.6373175182481752,0.4523211371109642,0.2730507723685608,0.28484599984976594,0.5528631287011329,0.5711678832116789,0.5151960510910856,0.9948633300126904
