epoch,train_loss,acc,mae,mse,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,loss
20,1.0092880406481988,0.5853102189781022,0.46624087591240876,0.5784671532846716,0.4590260409818902,0.3117955894688246,0.33439979137517784,0.5744139290505165,0.5853102189781022,0.5590129233630087,1.0190521509107882
21,1.004066573735624,0.5802919708029197,0.4726277372262774,0.5903284671532847,0.43065759637188206,0.3070912873098339,0.327783073272672,0.5619130377211713,0.5802919708029197,0.5536116198480583,1.017046398925085
22,1.0009615243378973,0.5793795620437956,0.47764598540145986,0.6008211678832117,0.4226389292187278,0.31027400172962005,0.33015878167623747,0.5558649591411516,0.5793795620437956,0.5490876840999929,1.0146215975719646
23,0.9946119553256068,0.573905109489051,0.4767335766423358,0.5853102189781022,0.4144713971972003,0.30510774904469923,0.3247791606227709,0.5528533754239291,0.573905109489051,0.548094134032922,1.005824800825467
24,0.9892714810338754,0.5757299270072993,0.4844890510948905,0.6158759124087592,0.41217796870212914,0.30159179882654596,0.32037706278489486,0.5501867956910781,0.5757299270072993,0.5446166492440074,1.0013214619490352
25,0.9814597911238399,0.5807481751824818,0.479470802919708,0.6099452554744526,0.400092320852895,0.294036191974823,0.3099040095983157,0.5507750593632682,0.5807481751824818,0.546221463385889,1.0020119051863676
26,0.9776957348458357,0.5825729927007299,0.4721715328467153,0.5926094890510949,0.43146410609491853,0.3085690374165805,0.33019383867765123,0.5598306737824862,0.5825729927007299,0.5503154500430887,0.9983976539904184
27,0.9742471888858616,0.5875912408759124,0.47354014598540145,0.6058394160583942,0.46153990610328643,0.3053467725679656,0.32876865106936987,0.5728286365505575,0.5875912408759124,0.5548691292734739,0.9983336503488304
28,0.9688645528909117,0.5875912408759124,0.47034671532846717,0.594434306569343,0.43347851881331134,0.3038731861205576,0.32502141580307226,0.5635828005745986,0.5875912408759124,0.5526236096303566,0.9877969892355647
29,0.9686749093013504,0.5898722627737226,0.46852189781021897,0.593521897810219,0.44354416671275043,0.2997912892605332,0.3199020958301559,0.5675016127016974,0.5898722627737226,0.5521811415902256,0.987103580558387
30,0.9632049373490035,0.5761861313868614,0.4835766423357664,0.614963503649635,0.45988433120823585,0.3251804528471076,0.35079901096187643,0.5538580658556916,0.5761861313868614,0.5478661465333045,0.9926773757830153
